날짜,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
2019-05-11,강동구,0.054,0.028,0.6,0.005,61,36
2019-05-11,강변북로,0.088,0.011,0.6,0.004,84,45
2019-05-11,강북구,0.027,0.046,0.6,0.003,66,34
2019-05-11,강서구,0.051,0.034,0.6,0.009,69,34
2019-05-11,공항대로,0.056,0.024,0.5,0.008,62,36
2019-05-11,관악구,0.051,0.031,0.5,0.003,79,44
2019-05-11,관악산,0.014,0.044,0.4,0.004,75,33
2019-05-11,광진구,0.05,0.027,0.9,0.005,73,43
2019-05-11,구로구,0.04,0.028,0.4,0.004,76,49
2019-05-11,궁동,0.068,0.023,0.7,0.005,59,26
2019-05-11,금천구,0.045,0.031,0.6,0.006,53,31
2019-05-11,남산,0.043,0.044,0.9,0.007,68,35
2019-05-11,노원구,0.041,0.037,0.6,0.004,61,35
2019-05-11,도봉구,0.025,0.05,0.6,0.005,71,37
2019-05-11,도산대로,0.056,0.021,0.8,0.006,86,47
2019-05-11,동대문구,0.045,0.041,0.6,0.005,55,32
2019-05-11,동작구,0.046,0.036,0.5,0.004,57,33
2019-05-11,동작대로,0.07,0.022,0.8,0.005,84,42
2019-05-11,마포구,0.036,0.03,0.5,0.004,81,45
2019-05-11,북한산,0.017,0.05,0.7,0.004,67,36
2019-05-11,서대문구,0.036,0.04,0.9,0.005,75,40
2019-05-11,서초구,0.049,0.031,0.4,0.004,77,47
2019-05-11,성동구,0.063,0.033,0.6,0.005,72,40
2019-05-11,성북구,0.048,0.034,0.8,0.004,75,37
2019-05-11,세곡,0.059,0.025,0.8,0.005,44,25
2019-05-11,송파구,0.06,0.029,0.6,0.005,68,41
2019-05-11,시흥대로,0.061,0.026,0.7,0.007,62,30
2019-05-11,신촌로,0.078,0.022,0.9,0.006,70,42
2019-05-11,양천구,0.05,0.027,0.6,0.007,70,36
2019-05-11,영등포구,0.044,0.021,0.5,0.005,81,50
2019-05-11,영등포로,0.075,0.018,0.8,0.007,74,37
2019-05-11,용산구,0.056,0.033,0.6,0.005,54,36
2019-05-11,은평구,0.033,0.046,0.5,0.005,72,36
2019-05-11,정릉로,0.07,0.018,0.7,0.004,84,48
2019-05-11,종로,0.05,0.032,0.6,0.004,61,30
2019-05-11,종로구,0.048,0.036,0.7,0.005,55,29
2019-05-11,중구,0.046,0.044,0.6,0.005,55,30
2019-05-11,중랑구,0.037,0.038,0.5,0.008,54,35
2019-05-11,천호대로,0.069,0.029,0.7,0.005,68,31
2019-05-11,청계천로,0.055,0.034,0.7,0.005,60,35
2019-05-11,한강대로,0.057,0.026,0.6,0.006,85,48
2019-05-11,행주,0.028,0.038,0.5,0.006,49,24
2019-05-11,홍릉로,0.059,0.038,0.7,0.005,97,46
2019-05-11,화랑로,0.049,0.026,0.4,0.004,69,44
2019-05-10,강남구,0.036,0.033,0.4,0.006,48,29
2019-05-10,강남대로,0.072,0.018,0.7,0.004,82,39
2019-05-10,강동구,0.04,0.034,0.5,0.005,50,28
2019-05-10,강변북로,0.079,0.016,0.5,0.004,75,41
2019-05-10,강북구,0.024,0.048,0.5,0.003,61,29
2019-05-10,강서구,0.039,0.047,0.5,0.008,61,31
2019-05-10,공항대로,0.051,0.028,0.5,0.007,61,34
2019-05-10,관악구,0.042,0.042,0.4,0.003,80,44
2019-05-10,관악산,0.014,0.049,0.4,0.004,66,33
2019-05-10,광진구,0.038,0.035,0.7,0.004,61,37
2019-05-10,구로구,0.031,0.043,0.3,0.004,73,47
2019-05-10,궁동,0.061,0.031,0.7,0.005,53,25
2019-05-10,금천구,0.045,0.033,0.5,0.005,51,28
2019-05-10,남산,0.033,0.052,0.8,0.007,61,29
2019-05-10,노원구,0.036,0.037,0.5,0.005,55,31
2019-05-10,도봉구,0.021,0.054,0.5,0.005,65,35
2019-05-10,도산대로,0.045,0.04,0.7,0.005,79,43
2019-05-10,동대문구,0.04,0.034,0.5,0.005,44,23
2019-05-10,동작구,0.042,0.04,0.5,0.004,56,32
2019-05-10,동작대로,0.068,0.024,0.7,0.006,81,44
2019-05-10,마포구,0.028,0.039,0.5,0.004,76,46
2019-05-10,북한산,0.013,0.055,0.7,0.004,63,36
2019-05-10,서대문구,0.032,0.042,0.9,0.005,75,41
2019-05-10,서초구,0.039,0.041,0.4,0.004,70,44
2019-05-10,성동구,0.044,0.046,0.5,0.004,64,36
2019-05-10,성북구,0.044,0.035,0.7,0.004,70,34
2019-05-10,세곡,0.056,0.027,0.8,0.004,42,24
2019-05-10,송파구,0.049,0.036,0.5,0.004,62,39
2019-05-10,시흥대로,0.064,0.03,0.7,0.006,63,29
2019-05-10,신촌로,0.074,0.026,0.8,0.005,65,38
2019-05-10,양천구,0.039,0.035,0.5,0.006,64,32
2019-05-10,영등포구,0.034,0.03,0.4,0.005,75,51
2019-05-10,영등포로,0.069,0.026,0.7,0.005,65,33
2019-05-10,용산구,0.048,0.037,0.5,0.004,47,31
2019-05-10,은평구,0.03,0.047,0.5,0.005,74,40
2019-05-10,정릉로,0.071,0.022,0.5,0.004,77,46
2019-05-10,종로,0.045,0.035,0.6,0.004,59,28
2019-05-10,종로구,0.042,0.038,0.6,0.005,52,27
2019-05-10,중구,0.04,0.048,0.5,0.004,54,28
2019-05-10,중랑구,0.032,0.04,0.5,0.007,48,30
2019-05-10,천호대로,0.055,0.036,0.6,0.004,61,25
2019-05-10,청계천로,0.049,0.037,0.7,0.005,58,33
2019-05-10,한강대로,0.049,0.029,0.5,0.005,84,47
2019-05-10,행주,0.027,0.039,0.5,0.006,45,21
2019-05-10,홍릉로,0.052,0.041,0.6,0.005,98,41
2019-05-10,화랑로,0.045,0.028,0.4,0.004,58,36
2019-05-09,강남구,0.021,0.037,0.3,0.006,38,20
2019-05-09,강남대로,0.046,0.027,0.5,0.004,61,30
2019-05-09,강동구,0.026,0.038,0.5,0.005,48,22
2019-05-09,강변북로,0.062,0.022,0.4,0.004,62,28
2019-05-09,강북구,0.02,0.043,0.3,0.003,52,22
2019-05-09,강서구,0.029,0.044,0.4,0.006,49,22
2019-05-09,공항대로,0.038,0.031,0.4,0.007,48,24
2019-05-09,관악구,0.023,0.047,0.3,0.003,58,29
2019-05-09,관악산,0.01,0.057,0.3,0.004,41,17
2019-05-09,광진구,0.027,0.039,0.7,0.004,53,31
2019-05-09,구로구,0.017,0.045,0.2,0.004,50,28
2019-05-09,궁동,0.037,0.032,0.6,0.005,41,20
2019-05-09,금천구,0.028,0.038,0.4,0.004,40,20
2019-05-09,남산,0.024,0.052,0.8,0.007,46,19
2019-05-09,노원구,0.027,0.038,0.5,0.005,49,24
2019-05-09,도봉구,0.018,0.047,0.4,0.005,54,29
2019-05-09,도산대로,0.036,0.029,0.5,0.004,57,29
2019-05-09,동대문구,0.025,0.054,0.5,0.005,40,18
2019-05-09,동작구,0.023,0.044,0.4,0.004,41,22
2019-05-09,동작대로,0.048,0.031,0.5,0.005,61,32
2019-05-09,마포구,0.021,0.04,0.4,0.004,61,33
2019-05-09,북한산,0.011,0.049,0.6,0.004,46,22
2019-05-09,서대문구,0.025,0.041,0.8,0.005,58,29
2019-05-09,서초구,0.024,0.045,0.2,0.004,63,30
2019-05-09,성동구,0.03,0.051,0.4,0.004,54,24
2019-05-09,성북구,0.035,0.037,0.6,0.005,60,26
2019-05-09,세곡,0.032,0.036,0.6,0.004,27,16
2019-05-09,송파구,0.028,0.041,0.4,0.004,49,31
2019-05-09,시흥대로,0.035,0.042,0.5,0.005,44,19
2019-05-09,신촌로,0.062,0.029,0.7,0.005,48,25
2019-05-09,양천구,0.027,0.036,0.5,0.005,50,22
2019-05-09,영등포구,0.017,0.034,0.4,0.004,59,33
2019-05-09,영등포로,0.054,0.028,0.6,0.005,51,22
2019-05-09,용산구,0.035,0.041,0.5,0.004,38,21
2019-05-09,은평구,0.025,0.045,0.4,0.005,55,29
2019-05-09,정릉로,0.054,0.025,0.5,0.004,66,35
2019-05-09,종로,0.035,0.038,0.6,0.004,46,19
2019-05-09,종로구,0.032,0.04,0.6,0.005,43,19
2019-05-09,중구,0.031,0.05,0.5,0.005,41,19
2019-05-09,중랑구,0.023,0.044,0.4,0.007,42,22
2019-05-09,천호대로,0.04,0.041,0.5,0.004,53,21
2019-05-09,청계천로,0.04,0.038,0.7,0.005,45,23
2019-05-09,한강대로,0.044,0.028,0.5,0.005,65,32
2019-05-09,행주,0.022,0.041,0.4,0.006,38,17
2019-05-09,홍릉로,0.042,0.04,0.6,0.005,57,30
2019-05-09,화랑로,0.036,0.029,0.3,0.004,50,29
2019-05-08,강남구,0.02,0.041,0.3,0.007,39,19
2019-05-08,강남대로,0.049,0.033,0.5,0.004,68,25
2019-05-08,강동구,0.027,0.042,0.5,0.005,45,21
2019-05-08,강변북로,0.065,0.024,0.4,0.004,65,26
2019-05-08,강북구,0.021,0.05,0.5,0.004,56,20
2019-05-08,강서구,0.026,0.056,0.4,0.005,51,20
2019-05-08,공항대로,0.038,0.039,0.5,0.007,49,22
2019-05-08,관악구,0.021,0.056,0.3,0.003,59,26
2019-05-08,관악산,0.01,0.063,0.4,0.005,55,23
2019-05-08,광진구,0.027,0.042,0.6,0.005,54,26
2019-05-08,구로구,0.018,0.05,0.3,0.004,57,25
2019-05-08,궁동,0.036,0.039,0.6,0.005,54,19
2019-05-08,금천구,0.025,0.048,0.4,0.005,42,21
2019-05-08,남산,0.022,0.06,0.7,0.007,55,20
2019-05-08,노원구,0.03,0.042,0.5,0.005,49,23
2019-05-08,도봉구,0.019,0.051,0.5,0.005,54,23
2019-05-08,도산대로,0.038,0.036,0.5,0.005,60,28
2019-05-08,동대문구,0.025,0.061,0.4,0.005,42,18
2019-05-08,동작구,0.023,0.049,0.4,0.004,43,21
2019-05-08,동작대로,0.048,0.04,0.5,0.005,66,27
2019-05-08,마포구,0.019,0.049,0.4,0.004,63,26
2019-05-08,북한산,0.014,0.049,0.7,0.004,54,26
2019-05-08,서대문구,0.025,0.049,0.8,0.006,59,24
2019-05-08,서초구,0.02,0.055,0.3,0.004,62,27
2019-05-08,성동구,0.031,0.055,0.4,0.005,55,22
2019-05-08,성북구,0.035,0.042,0.7,0.005,62,24
2019-05-08,세곡,0.033,0.041,0.6,0.004,32,16
2019-05-08,송파구,0.029,0.048,0.4,0.005,49,25
2019-05-08,시흥대로,0.042,0.046,0.5,0.006,51,20
2019-05-08,신촌로,0.059,0.038,0.7,0.006,50,22
2019-05-08,양천구,0.024,0.043,0.5,0.005,51,20
2019-05-08,영등포구,0.016,0.042,0.4,0.004,61,29
2019-05-08,영등포로,0.054,0.034,0.7,0.006,55,20
2019-05-08,용산구,0.031,0.045,0.5,0.005,37,19
2019-05-08,은평구,0.025,0.054,0.4,0.005,59,25
2019-05-08,정릉로,0.064,0.027,0.5,0.004,65,30
2019-05-08,종로,0.036,0.043,0.6,0.004,49,18
2019-05-08,종로구,0.03,0.046,0.5,0.005,44,18
2019-05-08,중구,0.031,0.055,0.5,0.005,41,18
2019-05-08,중랑구,0.022,0.051,0.4,0.008,41,22
2019-05-08,천호대로,0.04,0.046,0.5,0.005,52,19
2019-05-08,청계천로,0.043,0.042,0.7,0.006,50,23
2019-05-08,한강대로,0.045,0.03,0.5,0.006,72,30
2019-05-08,행주,0.027,0.042,0.5,0.006,48,18
2019-05-08,홍릉로,0.041,0.05,0.5,0.005,55,26
2019-05-08,화랑로,0.039,0.033,0.3,0.004,53,26
2019-05-07,강남구,0.024,0.03,0.3,0.006,37,15
2019-05-07,강남대로,0.047,0.023,0.5,0.004,62,19
2019-05-07,강동구,0.03,0.029,0.4,0.004,43,16
2019-05-07,강변북로,0.055,0.02,0.4,0.004,60,20
2019-05-07,강북구,0.02,0.042,0.4,0.003,47,16
2019-05-07,강서구,0.03,0.041,0.4,0.005,48,16
2019-05-07,공항대로,0.041,0.025,0.5,0.006,57,19
2019-05-07,관악구,0.026,0.041,0.3,0.003,54,20
2019-05-07,관악산,0.009,0.044,0.3,0.004,51,19
2019-05-07,광진구,0.027,0.031,0.6,0.004,49,21
2019-05-07,구로구,0.021,0.038,0.3,0.004,51,18
2019-05-07,궁동,0.042,0.028,0.6,0.005,58,16
2019-05-07,금천구,0.029,0.035,0.4,0.004,41,17
2019-05-07,남산,0.022,0.046,0.7,0.006,52,17
2019-05-07,노원구,0.025,0.034,0.4,0.005,44,16
2019-05-07,도봉구,0.019,0.04,0.5,0.004,50,16
2019-05-07,도산대로,0.035,0.027,0.5,0.004,56,20
2019-05-07,동대문구,0.028,0.044,0.5,0.004,40,13
2019-05-07,동작구,0.026,0.04,0.4,0.003,44,16
2019-05-07,동작대로,0.048,0.028,0.6,0.005,63,19
2019-05-07,마포구,0.021,0.036,0.4,0.004,59,20
2019-05-07,북한산,0.011,0.043,0.6,0.004,45,18
2019-05-07,서대문구,0.024,0.038,0.8,0.005,55,19
2019-05-07,서초구,0.025,0.039,0.3,0.004,59,20
2019-05-07,성동구,0.033,0.038,0.4,0.004,50,16
2019-05-07,성북구,0.033,0.031,0.5,0.004,57,17
2019-05-07,세곡,0.033,0.03,0.7,0.004,32,14
2019-05-07,송파구,0.033,0.031,0.4,0.003,50,21
2019-05-07,시흥대로,0.046,0.029,0.6,0.005,50,16
2019-05-07,신촌로,0.059,0.024,0.7,0.005,47,19
2019-05-07,양천구,0.029,0.033,0.5,0.004,48,17
2019-05-07,영등포구,0.02,0.029,0.3,0.004,56,23
2019-05-07,영등포로,0.052,0.025,0.6,0.005,50,16
2019-05-07,용산구,0.03,0.036,0.4,0.004,36,15
2019-05-07,은평구,0.025,0.042,0.4,0.005,53,19
2019-05-07,정릉로,0.062,0.023,0.4,0.004,58,22
2019-05-07,종로,0.034,0.034,0.5,0.004,43,13
2019-05-07,종로구,0.03,0.048,0.6,0.005,42,14
2019-05-07,중구,0.031,0.042,0.5,0.004,40,14
2019-05-07,중랑구,0.023,0.034,0.3,0.006,37,16
2019-05-07,천호대로,0.039,0.033,0.5,0.004,53,15
2019-05-07,청계천로,0.038,0.032,0.6,0.004,44,17
2019-05-07,한강대로,0.042,0.023,0.5,0.005,64,23
2019-05-07,행주,0.026,0.034,0.5,0.006,48,15
2019-05-07,홍릉로,0.036,0.039,0.5,0.004,52,21
2019-05-07,화랑로,0.038,0.022,0.3,0.004,52,21
2019-05-06,강남구,0.01,0.034,0.2,0.005,25,10
2019-05-06,강남대로,0.026,0.031,0.3,0.004,45,10
2019-05-06,강동구,0.011,0.036,0.3,0.003,32,12
2019-05-06,강변북로,0.025,0.03,0.2,0.003,39,10
2019-05-06,강북구,0.006,0.044,0.3,0.002,35,10
2019-05-06,강서구,0.013,0.044,0.3,0.004,33,8
2019-05-06,공항대로,0.025,0.033,0.3,0.005,47,10
2019-05-06,관악구,0.013,0.042,0.2,0.003,41,11
2019-05-06,관악산,0.007,0.026,0.3,0.003,40,11
2019-05-06,광진구,0.012,0.036,0.4,0.003,33,11
2019-05-06,구로구,0.009,0.039,0.2,0.004,37,11
2019-05-06,궁동,0.02,0.032,0.5,0.005,44,9
2019-05-06,금천구,0.014,0.038,0.3,0.003,35,12
2019-05-06,남산,0.009,0.046,0.5,0.005,35,10
2019-05-06,노원구,0.01,0.036,0.3,0.003,30,11
2019-05-06,도봉구,0.006,0.044,0.3,0.004,32,8
2019-05-06,도산대로,0.018,0.03,0.3,0.003,38,11
2019-05-06,동대문구,0.011,0.049,0.3,0.004,24,8
2019-05-06,동작구,0.013,0.041,0.3,0.003,35,10
2019-05-06,동작대로,0.028,0.034,0.4,0.005,47,8
2019-05-06,마포구,0.009,0.039,0.3,0.004,41,9
2019-05-06,북한산,0.004,0.038,0.5,0.003,29,11
2019-05-06,서대문구,0.007,0.042,0.5,0.003,36,8
2019-05-06,서초구,0.01,0.043,0.1,0.004,44,12
2019-05-06,성동구,0.013,0.049,0.3,0.003,34,8
2019-05-06,성북구,0.013,0.039,0.4,0.003,36,9
2019-05-06,세곡,0.02,0.035,0.7,0.003,23,8
2019-05-06,송파구,0.014,0.038,0.3,0.002,32,14
2019-05-06,시흥대로,0.024,0.036,0.4,0.003,35,9
2019-05-06,신촌로,0.03,0.033,0.4,0.003,32,13
2019-05-06,양천구,0.014,0.036,0.3,0.003,37,9
2019-05-06,영등포구,0.007,0.03,0.2,0.003,41,12
2019-05-06,영등포로,0.026,0.033,0.4,0.004,34,10
2019-05-06,용산구,0.018,0.036,0.3,0.003,24,8
2019-05-06,은평구,0.01,0.044,0.2,0.005,38,11
2019-05-06,정릉로,0.032,0.032,0.2,0.004,37,11
2019-05-06,종로,0.013,0.042,0.3,0.003,29,8
2019-05-06,종로구,0.011,0.041,0.3,0.003,29,9
2019-05-06,중구,0.01,0.049,0.3,0.003,26,8
2019-05-06,중랑구,0.009,0.04,0.2,0.006,24,11
2019-05-06,천호대로,0.025,0.036,0.4,0.003,39,11
2019-05-06,청계천로,0.014,0.041,0.3,0.003,30,10
2019-05-06,한강대로,0.018,0.031,0.3,0.004,40,10
2019-05-06,행주,0.007,0.043,0.3,0.004,31,9
2019-05-06,홍릉로,0.016,0.046,0.4,0.003,34,14
2019-05-06,화랑로,0.018,0.033,0.2,0.004,36,11
2019-05-05,강남구,0.031,0.037,0.5,0.007,54,38
2019-05-05,강남대로,0.051,0.03,0.6,0.004,71,39
2019-05-05,강동구,0.034,0.038,0.5,0.005,52,36
2019-05-05,강변북로,0.063,0.025,0.5,0.003,74,44
2019-05-05,강북구,0.025,0.049,0.6,0.004,63,34
2019-05-05,강서구,0.032,0.061,0.6,0.007,78,46
2019-05-05,공항대로,0.047,0.036,0.6,0.007,74,51
2019-05-05,관악구,0.03,0.056,0.5,0.003,75,46
2019-05-05,관악산,0.008,0.045,0.3,0.003,52,26
2019-05-05,광진구,0.036,0.037,0.8,0.004,64,42
2019-05-05,구로구,0.026,0.051,0.4,0.004,80,57
2019-05-05,궁동,0.042,0.04,0.7,0.005,72,36
2019-05-05,금천구,0.032,0.05,0.5,0.005,54,35
2019-05-05,남산,0.027,0.066,0.9,0.007,69,40
2019-05-05,노원구,0.032,0.041,0.6,0.005,58,37
2019-05-05,도봉구,0.02,0.052,0.6,0.005,62,35
2019-05-05,도산대로,0.041,0.037,0.7,0.005,77,50
2019-05-05,동대문구,0.036,0.055,0.6,0.005,59,39
2019-05-05,동작구,0.033,0.052,0.6,0.004,58,37
2019-05-05,동작대로,0.057,0.038,0.7,0.005,75,43
2019-05-05,마포구,0.027,0.046,0.6,0.004,87,55
2019-05-05,북한산,0.012,0.054,0.7,0.004,52,32
2019-05-05,서대문구,0.033,0.048,0.9,0.006,75,48
2019-05-05,서초구,0.032,0.049,0.4,0.004,76,48
2019-05-05,성동구,0.039,0.026,0.6,0.005,63,40
2019-05-05,성북구,0.039,0.042,0.8,0.004,65,39
2019-05-05,세곡,0.035,0.042,0.9,0.004,40,27
2019-05-05,송파구,0.037,0.046,0.6,0.005,57,41
2019-05-05,시흥대로,0.046,0.053,0.7,0.007,62,33
2019-05-05,신촌로,0.064,0.038,0.9,0.006,74,51
2019-05-05,양천구,0.031,0.047,0.6,0.006,81,49
2019-05-05,영등포구,0.025,0.042,0.5,0.006,86,59
2019-05-05,영등포로,0.06,0.039,0.7,0.007,78,45
2019-05-05,용산구,0.039,0.048,0.6,0.005,56,42
2019-05-05,은평구,0.029,0.054,0.5,0.006,73,45
2019-05-05,정릉로,0.061,0.029,0.6,0.004,72,47
2019-05-05,종로,0.043,0.042,0.7,0.005,64,37
2019-05-05,종로구,0.042,0.045,0.7,0.005,57,35
2019-05-05,중구,0.04,0.055,0.7,0.005,64,40
2019-05-05,중랑구,0.027,0.045,0.5,0.007,58,42
2019-05-05,천호대로,0.05,0.042,0.6,0.004,65,32
2019-05-05,청계천로,0.046,0.043,0.7,0.005,65,43
2019-05-05,한강대로,0.045,0.035,0.6,0.006,87,55
2019-05-05,행주,0.03,0.045,0.7,0.009,61,38
2019-05-05,홍릉로,0.044,0.05,0.6,0.005,74,51
2019-05-05,화랑로,0.037,0.034,0.4,0.004,63,45
2019-05-04,강남구,0.037,0.04,0.5,0.007,80,54
2019-05-04,강남대로,0.07,0.023,0.7,0.004,110,67
2019-05-04,강동구,0.048,0.036,0.7,0.006,83,54
2019-05-04,강변북로,0.085,0.018,0.7,0.004,115,74
2019-05-04,강북구,0.029,0.051,0.7,0.005,91,48
2019-05-04,강서구,0.041,0.057,0.6,0.008,96,52
2019-05-04,공항대로,0.055,0.036,0.6,0.008,92,61
2019-05-04,관악구,0.042,0.049,0.6,0.003,113,71
2019-05-04,관악산,0.012,0.051,0.4,0.004,75,35
2019-05-04,광진구,0.044,0.038,0.9,0.005,97,66
2019-05-04,구로구,0.034,0.047,0.4,0.004,109,77
2019-05-04,궁동,0.062,0.035,0.8,0.005,83,40
2019-05-04,금천구,0.045,0.042,0.6,0.005,79,49
2019-05-04,남산,0.034,0.063,1,0.008,85,48
2019-05-04,노원구,0.042,0.041,0.7,0.006,81,48
2019-05-04,도봉구,0.027,0.054,0.8,0.006,91,58
2019-05-04,도산대로,0.054,0.034,0.8,0.006,111,76
2019-05-04,동대문구,0.042,0.059,0.7,0.005,79,48
2019-05-04,동작구,0.042,0.051,0.6,0.005,81,50
2019-05-04,동작대로,0.069,0.033,0.8,0.005,115,70
2019-05-04,마포구,0.032,0.044,0.6,0.004,114,71
2019-05-04,북한산,0.018,0.054,0.8,0.005,85,58
2019-05-04,서대문구,0.038,0.051,1,0.006,103,65
2019-05-04,서초구,0.04,0.049,0.5,0.004,106,70
2019-05-04,성동구,0.049,0.055,0.7,0.006,97,65
2019-05-04,성북구,0.045,0.044,0.9,0.005,101,54
2019-05-04,세곡,0.052,0.036,1,0.005,54,34
2019-05-04,송파구,0.049,0.045,0.7,0.006,93,64
2019-05-04,시흥대로,0.064,0.041,0.8,0.006,89,44
2019-05-04,신촌로,0.079,0.032,1,0.007,97,64
2019-05-04,양천구,0.04,0.044,0.7,0.007,100,56
2019-05-04,영등포구,0.034,0.036,0.6,0.006,111,79
2019-05-04,영등포로,0.073,0.031,0.9,0.006,104,59
2019-05-04,용산구,0.051,0.045,0.7,0.005,75,54
2019-05-04,은평구,0.035,0.056,0.7,0.006,98,58
2019-05-04,정릉로,0.08,0.022,0.7,0.004,109,74
2019-05-04,종로,0.048,0.045,0.8,0.005,85,48
2019-05-04,종로구,0.051,0.045,0.8,0.006,78,44
2019-05-04,중구,0.047,0.054,0.7,0.006,82,51
2019-05-04,중랑구,0.033,0.048,0.6,0.008,78,52
2019-05-04,천호대로,0.066,0.041,0.8,0.005,96,46
2019-05-04,청계천로,0.058,0.041,0.8,0.006,87,56
2019-05-04,한강대로,0.059,0.03,0.7,0.006,120,76
2019-05-04,행주,0.039,0.043,0.8,0.011,69,38
2019-05-04,홍릉로,0.054,0.051,0.7,0.006,97,62
2019-05-04,화랑로,0.051,0.029,0.5,0.004,86,65
2019-05-03,강남구,0.035,0.03,0.4,0.007,44,23
2019-05-03,강남대로,0.064,0.018,0.7,0.004,74,31
2019-05-03,강동구,0.041,0.03,0.5,0.005,47,22
2019-05-03,강변북로,0.074,0.016,0.5,0.004,71,31
2019-05-03,강북구,0.029,0.043,0.6,0.005,58,24
2019-05-03,강서구,0.041,0.044,0.6,0.007,61,26
2019-05-03,공항대로,0.057,0.026,0.6,0.008,67,33
2019-05-03,관악구,0.04,0.04,0.5,0.003,73,36
2019-05-03,관악산,0.011,0.05,0.5,0.005,65,26
2019-05-03,광진구,0.037,0.031,0.7,0.005,57,30
2019-05-03,구로구,0.033,0.037,0.4,0.004,66,34
2019-05-03,궁동,0.053,0.033,0.8,0.005,64,23
2019-05-03,금천구,0.04,0.039,0.6,0.006,53,26
2019-05-03,남산,0.035,0.048,0.8,0.008,64,26
2019-05-03,노원구,0.039,0.032,0.6,0.006,51,24
2019-05-03,도봉구,0.026,0.043,0.6,0.006,60,30
2019-05-03,도산대로,0.046,0.027,0.7,0.005,65,32
2019-05-03,동대문구,0.043,0.044,0.6,0.005,47,22
2019-05-03,동작구,0.036,0.043,0.5,0.005,55,25
2019-05-03,동작대로,0.061,0.026,0.7,0.005,76,33
2019-05-03,마포구,0.034,0.034,0.6,0.004,73,35
2019-05-03,북한산,0.019,0.043,0.7,0.006,62,33
2019-05-03,서대문구,0.04,0.038,0.9,0.007,71,34
2019-05-03,서초구,0.038,0.038,0.4,0.004,68,34
2019-05-03,성동구,0.046,0.039,0.5,0.005,58,28
2019-05-03,성북구,0.046,0.032,0.7,0.005,64,27
2019-05-03,세곡,0.041,0.032,0.9,0.005,37,19
2019-05-03,송파구,0.044,0.034,0.6,0.005,54,28
2019-05-03,시흥대로,0.058,0.036,0.7,0.006,62,23
2019-05-03,신촌로,0.074,0.022,1,0.007,60,31
2019-05-03,양천구,0.036,0.057,0.7,0.008,74,35
2019-05-03,영등포구,0.031,0.034,0.5,0.005,71,39
2019-05-03,영등포로,0.073,0.021,0.8,0.006,68,27
2019-05-03,용산구,0.048,0.034,0.6,0.005,45,24
2019-05-03,은평구,0.036,0.045,0.5,0.007,71,35
2019-05-03,정릉로,0.079,0.018,0.6,0.004,69,37
2019-05-03,종로,0.051,0.032,0.7,0.006,54,23
2019-05-03,종로구,0.048,0.034,0.7,0.006,52,22
2019-05-03,중구,0.048,0.041,0.7,0.006,50,24
2019-05-03,중랑구,0.03,0.037,0.5,0.007,45,24
2019-05-03,천호대로,0.056,0.029,0.6,0.005,59,21
2019-05-03,청계천로,0.056,0.031,0.9,0.006,61,29
2019-05-03,한강대로,0.058,0.023,0.7,0.007,78,37
2019-05-03,행주,0.039,0.038,0.7,0.008,55,23
2019-05-03,홍릉로,0.054,0.034,0.6,0.006,60,32
2019-05-03,화랑로,0.05,0.021,0.4,0.004,60,32
2019-05-02,강남구,0.024,0.026,0.4,0.005,52,15
2019-05-02,강남대로,0.046,0.016,0.5,0.004,72,17
2019-05-02,강동구,0.033,0.024,0.5,0.004,57,18
2019-05-02,강변북로,0.053,0.017,0.4,0.003,73,18
2019-05-02,강북구,0.012,0.042,0.3,0.002,53,12
2019-05-02,강서구,0.023,0.039,0.4,0.005,56,14
2019-05-02,공항대로,0.039,0.024,0.4,0.005,65,15
2019-05-02,관악구,0.025,0.035,0.3,0.003,60,15
2019-05-02,관악산,0.008,0.028,0.3,0.003,71,19
2019-05-02,광진구,0.029,0.025,0.6,0.003,61,19
2019-05-02,구로구,0.02,0.033,0.3,0.004,58,17
2019-05-02,궁동,0.036,0.027,0.6,0.005,49,14
2019-05-02,금천구,0.023,0.034,0.4,0.003,48,15
2019-05-02,남산,0.017,0.045,0.6,0.005,69,17
2019-05-02,노원구,0.018,0.033,0.4,0.004,50,16
2019-05-02,도봉구,0.011,0.042,0.3,0.004,55,13
2019-05-02,도산대로,0.033,0.024,0.4,0.003,66,17
2019-05-02,동대문구,0.026,0.038,0.4,0.004,50,13
2019-05-02,동작구,0.02,0.04,0.4,0.003,54,15
2019-05-02,동작대로,0.045,0.021,0.5,0.005,70,15
2019-05-02,마포구,0.02,0.031,0.4,0.004,69,16
2019-05-02,북한산,0.004,0.04,0.5,0.003,46,14
2019-05-02,서대문구,0.017,0.036,0.7,0.004,59,14
2019-05-02,서초구,0.023,0.035,0.2,0.004,63,18
2019-05-02,성동구,0.032,0.033,0.4,0.003,63,15
2019-05-02,성북구,0.032,0.027,0.5,0.003,63,15
2019-05-02,세곡,0.037,0.022,0.8,0.003,44,14
2019-05-02,송파구,0.033,0.026,0.4,0.003,60,21
2019-05-02,시흥대로,0.041,0.026,0.5,0.004,57,14
2019-05-02,신촌로,0.057,0.019,0.7,0.004,57,19
2019-05-02,양천구,0.024,0.026,0.4,0.003,56,13
2019-05-02,영등포구,0.021,0.028,0.3,0.003,65,19
2019-05-02,영등포로,0.046,0.022,0.6,0.003,59,14
